userId,queryId,rating
43191,8,81
76109,2,69
58875,2,5
3757,5,28
62041,4,35
76205,9,18
76877,8,18
76577,3,86
45180,6,1
70142,4,56
57908,4,14
12659,7,40
74546,2,74
32884,5,87
23089,8,17
76402,7,14
8170,8,76
39805,3,6
66852,9,91
78943,8,58
73304,10,27
406,1,26
63486,7,33
2146,10,75
69716,5,37
29305,7,35
14748,9,31
45840,2,38
16940,10,69
74994,5,33
75576,6,17
13772,1,31
23651,1,41
16241,2,30
66816,3,27
34926,9,13
33613,2,37
78113,4,26
42742,5,21
34109,1,100
1575,3,6
75026,10,46
44142,7,94
59465,10,75
23086,5,46
62221,8,60
64326,4,82
38108,7,70
51977,10,3
13542,6,18
38795,4,54
40089,2,7
21756,8,77
35089,6,49
45664,2,41
41858,1,24
65629,5,25
3668,6,66
20412,3,76
59525,3,32
74844,4,97
59997,7,25
38933,10,38
56918,7,42
46712,4,4
27623,8,66
17798,7,52
56015,5,61
75345,3,92
68101,8,73
30803,6,64
11652,1,95
36162,8,40
23147,9,37
48815,8,25
6373,4,75
78461,3,100
4541,7,75
3459,4,97
77648,5,30
65122,9,52
28655,7,89
66478,6,50
46390,3,17
7201,5,100
48144,10,14
7979,6,62
14884,7,3
64911,8,82
9918,10,23
69964,3,12
75992,9,37
47381,3,3
15292,2,39
64015,10,3
38572,6,11
44041,10,33
54581,6,17
12022,10,47
25106,9,3
42523,3,60
28838,4,22
15582,2,39
29160,4,97
15764,3,11
56748,6,50
26031,1,18
56421,5,81
37479,9,88
11584,5,72
53348,3,98
18294,3,92
49560,5,42
76157,4,100
13101,2,75
76666,4,25
30051,3,99
66598,4,1
38128,8,4
10358,9,96
13889,7,68
35371,6,41
28121,6,80
60598,5,98
64853,3,54
77904,5,42
143,7,3
5863,5,28
15742,8,51
51465,6,100
14105,10,4
29028,10,30
3603,8,10
19541,8,91
25692,9,18
62955,4,59
14836,3,6
43990,2,11
51950,3,92
35863,7,32
57040,6,72
37135,2,53
28548,4,47
49780,1,43
73164,5,61
73311,4,90
29158,5,37
11283,3,4
11082,1,7
28595,2,90
79026,4,77
54880,10,20
38565,7,15
4656,3,29
79265,10,89
50660,10,3
28030,10,59
70458,6,14
55102,7,50
72254,10,71
79556,8,97
33141,9,97
36537,8,68
15549,4,73
41317,3,98
7330,8,11
67814,1,91
21672,9,18
34845,8,92
77447,1,95
32290,6,49
65988,9,30
71378,9,24
50311,2,57
29372,6,67
19324,1,52
49233,5,1
79760,8,39
71759,2,83
52407,1,40
2438,5,84
46285,4,23
51793,3,77
34200,3,11
3686,2,35
9185,2,50
8714,9,31
25959,5,93
21919,9,58
37171,1,95
79528,2,47
46561,2,15
74648,4,55
22321,7,64
61654,10,58
59573,4,38
64149,3,51
2140,4,81
78846,7,43
62680,8,11
395,10,56
29984,10,16
14193,2,85
66522,10,11
59283,4,100
34509,10,53
6272,3,46
44061,9,83
68552,1,94
78324,9,31
61401,5,53
56771,1,45
13269,10,50
74863,8,2
20982,9,36
31949,5,47
36468,6,54
5966,8,95
46175,5,100
75724,8,9
6111,10,99
75537,7,85
54910,9,91
65263,2,26
6537,4,81
78755,1,66
63489,8,77
32215,5,68
28386,6,65
37045,9,33
67065,10,24
26402,8,83
70604,8,91
39736,4,1
58855,5,54
16795,10,93
7673,2,1
462,1,59
54858,6,38
23283,3,17
14751,3,41
6309,8,51
14714,2,71
58339,5,15
22799,8,13
69292,10,55
76376,9,79
30070,7,78
77621,2,49
25919,10,76
5122,4,41
13767,3,47
14610,1,44
43151,4,64
27610,6,29
58450,6,57
42769,4,11
43061,4,10
67486,7,61
28671,1,56
38559,8,10
22735,1,76
57475,3,91
12648,6,66
60451,1,56
11324,8,85
41645,2,62
26277,7,4
33819,6,98
29528,8,88
79262,5,23
73236,7,17
14437,2,91
18033,4,31
42323,9,66
54005,1,2
43635,9,38
70314,4,100
42076,4,92
64450,2,14
66062,9,65
28906,6,27
44078,6,40
15808,6,48
25096,8,77
51439,10,55
62333,4,54
37146,1,89
78108,3,60
44351,6,40
49229,5,17
4716,9,37
30446,5,46
25585,3,72
47020,10,36
35382,9,84
26851,4,67
60061,4,63
63668,4,47
66512,4,34
51668,10,61
70081,5,34
9030,5,95
61014,5,74
10163,10,51
63015,4,70
75782,7,97
62605,4,86
27224,4,66
68536,2,36
38576,3,13
33742,1,35
69142,4,97
53813,1,98
12589,5,44
6725,5,11
34423,8,8
57769,1,17
71814,5,27
48220,5,61
61563,7,73
16215,5,72
36579,8,2
65192,1,34
57930,1,22
11518,1,37
73052,4,8
48284,5,80
78856,3,23
23992,7,87
50774,5,85
46649,9,35
53661,7,80
41118,1,74
16114,6,44
61252,4,47
72159,6,56
4742,2,42
70236,4,21
24390,2,31
40654,8,97
43461,5,3
59490,2,85
7674,9,50
44327,3,61
12551,2,81
47,5,92
45821,5,41
49563,9,65
2095,9,73
32956,3,74
28709,8,38
26987,4,99
64791,10,31
11994,8,99
79804,7,98
67495,1,25
51826,7,25
7349,1,59
24787,3,69
18519,1,69
61021,4,72
32082,10,46
15947,5,43
9967,10,40
11687,6,22
19876,1,67
37299,8,21
75373,6,67
62124,4,84
64089,5,75
32077,6,87
26142,10,77
6629,3,32
78832,7,96
9381,9,60
17165,3,63
63430,6,81
52458,3,100
21801,8,58
31936,2,69
3736,2,69
37212,9,9
71216,7,70
76327,7,12
68321,7,71
10245,6,75
68158,3,60
8576,4,91
76520,2,2
7610,6,4
72513,5,36
2792,7,81
60917,5,91
24099,3,71
73831,2,89
19140,8,4
25524,9,72
65926,7,30
64826,5,49
29045,4,59
64387,4,46
70582,4,41
32017,2,52
13575,8,8
79735,4,99
52798,3,41
35022,9,11
66430,6,94
47356,10,94
24842,10,26
48942,5,57
27505,10,48
47578,2,91
54282,4,56
56359,6,68
20384,9,65
23177,4,61
76644,1,46
63956,6,44
74269,3,5
60156,10,64
16927,1,57
25467,5,39
12726,3,68
15833,2,60
44998,4,9
17668,9,61
77981,8,54
47277,4,37
46327,3,36
33642,1,47
25570,4,39
75998,4,81
37494,9,52
67797,7,89
46295,4,21
51983,1,59
42377,4,49
15417,4,45
28358,4,80
17846,4,69
77532,6,46
54204,2,55
63048,10,100
45935,3,10
73574,2,88
8687,8,86
53854,2,69
35977,4,87
27777,1,97
26872,8,2
67252,6,85
41871,4,16
51449,5,64
30118,3,88
57211,7,48
23393,5,13
79889,9,46
12564,3,26
66992,6,55
40453,3,62
45633,7,23
33776,1,33
74737,10,81
12533,8,92
36598,8,61
74277,7,87
12870,1,39
71028,1,80
69806,3,16
64292,4,7
20642,7,74
39148,2,64
17383,9,36
65395,2,94
78876,3,31
22000,8,63
54834,1,79
53542,1,66
3652,3,69
55039,6,98
1889,8,47
55663,5,10
70825,3,78
16222,5,39
53696,9,68
38111,8,40
65443,1,51
19633,4,72
12168,8,70
72836,5,37
5275,6,26
73597,10,60
14939,10,37
56917,4,5
5000,3,8
42828,7,54
36454,9,43
35269,4,54
73061,7,47
47578,1,3
21986,2,85
2979,2,49
71131,5,22
30127,4,73
1924,4,26
8759,8,48
27940,8,3
1804,5,1
72435,1,57
57828,3,89
16597,2,57
63684,7,20
5156,4,34
39466,8,90
11718,7,21
51865,8,45
72614,7,3
11860,9,37
47194,1,9
69202,8,91
77303,7,81
38723,10,100
35428,10,68
35236,5,58
47822,7,32
52857,2,20
19830,6,83
65312,1,66
58713,10,32
31752,8,25
75542,1,59
10739,3,98
29764,5,61
34168,4,57
21921,5,41
20806,9,50
68102,8,67
56305,5,71
1005,10,42
58761,5,88
70727,10,68
62916,8,8
28363,3,79
11299,10,49
20185,6,36
10677,2,57
24032,8,60
28235,7,48
48070,7,45
75902,10,1
50939,8,21
22997,3,21
68246,8,24
57124,5,41
12779,10,71
9151,9,7
45767,3,89
8511,4,65
4478,2,29
21044,4,100
61202,8,55
7528,2,51
20767,4,78
49197,2,36
18043,2,43
59329,1,96
4175,4,40
68680,2,36
44902,6,21
62065,2,28
40503,1,14
23504,4,13
9282,8,59
17466,1,95
56095,10,90
54482,1,48
49132,5,60
2630,5,28
23124,4,62
38053,7,94
36598,6,19
70162,4,49
4749,5,27
44045,8,32
42827,7,28
12067,6,90
75445,4,26
42674,7,30
40888,1,56
41614,1,56
35664,7,27
31512,10,69
22128,7,80
48017,5,76
19264,2,71
11378,2,81
52521,1,22
54550,8,79
75211,8,44
2435,4,41
1509,8,66
37056,1,45
4232,3,54
44050,2,98
70951,9,19
3886,3,53
22940,7,5
966,2,18
56515,6,31
14599,1,90
57734,8,72
57892,5,44
37884,9,80
29550,6,16
49343,7,59
39615,4,26
48885,6,97
72697,6,28
78840,7,83
38178,10,35
24124,9,84
1823,6,79
72683,6,46
35555,7,97
68739,6,29
45773,10,51
5022,7,70
55900,5,40
49085,1,16
68103,10,60
10805,9,25
70914,10,26
62274,8,82
42828,1,22
58855,2,22
47913,8,75
26904,4,58
4820,9,19
68247,8,32
39313,2,26
39375,3,59
61180,9,23
50265,7,1
17135,10,22
39085,4,88
60719,9,1
71606,8,78
53309,7,61
70227,8,53
78501,3,10
56045,4,19
20986,3,77
58858,2,51
2776,6,47
32183,2,57
2319,7,79
72313,8,86
24686,9,8
54053,1,63
45336,5,77
47479,10,86
69206,2,19
9515,5,65
63201,9,95
25661,6,28
69568,6,60
23565,6,24
17851,7,37
45168,6,74
62898,3,22
11552,2,37
39626,6,12
27689,9,33
39394,9,13
77164,8,52
18687,7,2
78888,6,13
59085,5,44
23046,8,82
47350,2,53
10683,2,48
39725,9,37
6442,4,45
40862,9,27
23927,4,47
7876,3,39
63800,5,97
1888,1,14
67221,9,21
33367,1,67
50112,4,80
32846,10,59
19148,8,86
64335,8,77
70749,4,79
7254,3,12
52336,4,49
63480,3,71
14896,2,15
75407,5,77
5365,5,100
5412,5,72
46837,5,12
13121,2,78
25668,9,40
47644,3,17
28125,9,36
68076,5,97
49503,5,54
45040,1,80
16623,4,93
66114,3,69
31022,3,65
43362,2,17
67408,10,81
34505,1,9
8446,2,57
30663,2,73
60713,8,10
24852,2,74
54492,8,79
46053,1,100
2663,1,75
23983,2,98
31310,3,90
19617,9,99
35051,5,39
25681,1,40
10105,8,17
4212,6,87
25600,1,55
29130,10,90
30662,7,88
60991,2,69
58030,1,57
882,9,7
27900,4,79
13265,10,32
57196,6,51
23638,5,11
32303,1,1
33231,3,63
29528,2,83
45762,4,57
32042,2,57
45626,5,10
6969,10,11
38807,5,64
36737,7,34
28861,6,96
23859,10,97
59993,8,31
71601,2,2
31926,3,10
49410,1,63
73213,7,37
739,2,92
4570,4,64
19505,7,59
42839,4,26
3013,2,99
40101,5,43
987,5,69
12194,10,17
50161,4,35
37799,5,86
38703,7,96
56430,5,50
10921,4,50
22113,1,71
15860,7,28
67008,3,79
27174,5,28
38632,8,26
41665,8,30
49465,8,6
5716,2,16
17844,6,86
54162,7,52
51874,3,35
28221,1,65
29232,9,74
14133,7,30
67944,2,98
58840,4,3
41009,5,72
4391,2,85
46618,8,62
61474,9,45
57115,3,79
57856,10,51
78290,7,31
23055,4,24
27165,1,18
30302,4,94
73958,7,81
27085,1,43
10964,1,21
48660,9,82
31810,6,70
12731,10,84
37165,1,26
37809,9,3
19815,5,97
13018,9,86
12648,5,86
61063,2,5
4175,5,23
20413,2,4
53211,3,22
16617,8,9
55859,9,96
50119,9,93
35208,9,40
45857,3,13
831,7,87
11335,3,87
6401,7,93
43615,9,6
48207,6,73
70890,3,69
52104,5,65
61592,9,34
7748,9,31
22534,4,37
52956,5,28
57168,6,58
33148,8,67
50307,8,90
49073,7,66
8018,9,33
14919,10,13
54702,7,94
61894,4,59
48746,9,88
69387,2,14
2029,3,2
38892,4,70
37932,4,72
48386,3,30
3838,1,4
74476,6,46
31034,3,57
79265,9,22
54471,10,43
14839,5,49
53192,1,48
33889,6,28
14373,5,94
24089,2,98
10729,10,7
5615,4,29
79523,5,84
4969,1,83
1144,7,83
47167,8,5
44801,10,12
52590,2,51
55638,5,20
79273,2,19
43814,5,42
78585,5,65
26637,5,56
45091,10,92
45444,2,74
22757,6,2
48407,10,88
60502,10,80
4022,4,1
51813,4,31
79335,9,54
56066,6,97
4049,9,54
46877,4,61
31991,5,54
33134,4,29
27283,6,46
8369,3,61
28923,2,57
37575,5,49
65512,4,80
29068,1,9
13761,10,2
53754,4,85
46106,2,11
48495,10,95
64511,1,64
13200,10,36
26635,10,91
16792,7,47
79337,4,86
29173,10,97
79057,6,81
5425,2,36
51594,3,55
8807,3,56
52107,3,27
31115,10,62
20440,2,47
34080,10,66
65609,10,50
14295,1,18
223,1,57
40489,4,16
52292,1,100
87,8,39
56199,8,14
31701,4,32
62536,3,80
13427,10,5
47693,4,32
32714,8,26
64791,4,58
63590,5,51
25989,1,43
15527,1,63
38319,10,16
72434,1,71
2782,7,93
66151,9,76
51317,9,89
10273,2,42
60102,2,26
59202,6,10
4442,6,13
34550,8,40
70813,2,92
40272,8,26
25007,4,97
47097,5,61
22836,6,53
24742,1,81
46691,6,7
76233,9,41
35721,4,82
7990,8,86
6277,10,24
32098,8,58
919,2,44
48945,6,44
63433,5,72
30642,2,30
7264,1,27
38248,8,48
79245,10,98
17894,10,89
67408,5,63
3884,1,18
19249,5,33
24060,9,9
10277,4,93
28470,10,40
6809,5,68
70972,7,43
13008,1,46
31555,1,89
45959,4,93
74867,1,24
37090,6,66
43833,6,80
2430,3,94
73647,7,97
75611,2,23
28450,3,98
8840,10,55
56065,5,87
46538,8,41
24987,6,78
46927,1,15
29159,4,41
61004,2,10
51542,10,61
6037,9,75
48180,6,14
44101,8,61
46173,1,58
19698,2,41
36330,2,28
76999,5,10
35554,3,36
17703,4,3
1955,9,62
79435,8,65
23759,6,97
2922,10,84
16744,4,61
22160,3,23
29416,6,64
64155,9,13
70305,10,26
11603,2,71
72969,2,31
16683,2,3
29222,8,72
65660,7,39
21181,4,9
71201,1,13
27170,5,10
23745,4,76
45607,7,72
48753,5,65
21329,3,20
32475,9,20
65262,10,28
21628,7,29
63156,4,37
58609,7,68
78474,1,61
52683,10,12
25438,9,69
53723,5,8
52574,5,70
421,2,89
72142,3,84
77739,5,66
66818,2,70
6425,5,14
22652,3,68
61406,5,28
49798,5,34
68073,8,91
27990,1,37
76386,10,60
21649,2,11
19826,6,6
7952,10,83
62733,5,14
9371,7,3
58407,4,38
31407,2,20
35118,8,85
77069,6,98
68402,8,91
54384,9,94
25615,4,77
37157,8,87
23859,10,64
8167,9,48
77440,3,93
15423,6,61
35842,1,30
1578,3,3
7700,6,1
11366,2,13
13874,3,66
48372,3,87
6251,9,36
48234,1,35
54649,6,2
22380,1,57
9165,3,80
38980,9,51
4846,5,24
76621,8,63
7705,8,59
29289,1,54
7084,5,84
63662,6,3
9796,9,93
50239,4,63
14346,5,58
57770,2,53
38205,2,86
6946,5,71
69356,1,38
7039,8,95
51854,7,94
28082,9,94
22257,8,42
32775,5,61
24009,10,80
50463,7,34
43268,4,70
29029,5,73
57373,10,45
6774,4,15
19465,5,34
24173,6,87
13067,5,56
2045,6,22
78312,8,37
29014,3,18
34575,4,47
37962,5,1
58549,7,70
42966,10,28
79992,6,32
1144,3,91
18408,3,15
75602,2,84
28279,2,48
29517,5,51
47713,2,68
27810,4,83
63818,1,41
32612,5,26
46913,1,62
9582,8,7
28086,1,36
62467,5,66
30848,1,81
2493,4,13
16572,2,15
35489,8,58
72148,5,78
43561,9,48
52100,6,45
3546,7,45
76209,8,4
42285,2,82
68453,2,64
36563,7,68
27384,2,74
31842,8,12
31566,7,91
13404,10,7
27274,1,19
15940,1,41
46758,10,97
17401,3,47
14638,1,2
26487,7,52
57715,10,61
5327,9,79
51237,2,95
77721,3,47
3408,2,51
58798,2,7
67025,7,45
11139,6,88
20346,6,63
77440,5,65
23786,6,66
60154,5,4
56929,9,24
863,6,75
70271,4,92
44170,7,95
47932,5,30
67462,4,68
35545,6,97
3713,4,48
51195,6,16
15866,6,39
41533,5,58
27002,4,40
40187,4,89
56475,7,93
72106,10,40
25629,3,59
73116,9,22
29099,8,22
37743,10,70
27610,3,47
33952,9,57
55557,9,9
12855,1,85
50478,1,30
67520,5,68
20274,5,10
47634,7,90
70423,2,50
15961,10,78
16906,8,71
63437,8,31
68298,10,73
54429,5,2
25182,5,4
25647,1,70
77420,5,16
39922,6,96
28753,8,48
29577,4,86
71220,4,69
48240,10,16
67733,4,2
29471,6,88
46194,1,95
69507,8,16
3257,5,99
10868,2,58
15847,6,98
30825,6,66
17170,1,83
11261,8,45
32671,3,7
41448,7,9
10646,10,66
73110,5,40
52068,5,8
72657,4,32
17582,2,44
53055,9,33
64623,7,64
511,4,40
76472,1,15
57950,8,80
53810,10,35
64845,3,19
58176,3,31
30979,4,29
71651,1,32
19688,4,72
74962,2,83
25124,9,67
52966,7,32
41970,3,17
38567,3,22
31747,6,71
52113,2,82
61869,5,89
23074,1,76
48964,7,89
78893,8,54
55077,5,14
64659,5,39
78065,5,35
4224,9,70
58548,7,72
78766,9,3
23143,1,51
64972,5,50
74152,3,93
31327,7,30
41830,9,90
64404,2,74
46794,7,87
45181,8,42
51162,1,82
46632,4,95
66088,3,71
39281,3,50
5460,10,99
22806,10,2
27297,4,85
11011,2,34
16539,6,41
4268,8,74
64897,8,28
69769,1,84
65719,2,94
72882,10,62
61651,7,72
66743,5,88
49514,4,61
22301,6,59
26624,7,100
9884,1,58
17984,4,63
75754,5,53
75088,8,73
34034,2,59
10262,10,51
77323,4,79
70951,8,48
12136,1,96
23352,7,87
74509,2,65
9568,1,79
57125,9,66
29370,4,43
57216,10,95
48829,7,28
69200,7,22
74122,3,70
34181,3,66
73937,2,63
22315,9,1
8771,10,99
35391,2,74
60469,10,57
15933,1,12
58577,4,69
47777,1,44
7681,2,62
23678,9,99
50206,7,93
54444,2,97
8194,10,70
41324,8,47
28679,7,36
31259,3,51
26230,4,74
41951,3,31
20834,1,78
24320,7,81
29371,3,97
13596,3,82
56135,3,95
65508,3,61
51118,10,2
46623,5,62
48221,8,43
11906,4,13
48069,4,9
78298,7,2
2637,1,99
1933,5,61
25949,1,45
55752,4,90
12948,8,9
21085,3,57
32985,9,100
57721,7,74
72648,3,93
51568,4,50
48312,5,42
19301,6,62
7556,10,81
49019,4,28
75329,6,85
73304,8,22
34560,1,42
12231,8,44
68037,8,40
3719,6,4
38122,4,79
60566,9,91
60597,1,53
44966,3,51
25610,10,43
14216,9,4
66932,10,27
61546,10,15
27766,8,49
7548,6,2
2951,3,86
33102,5,99
42798,5,83
25087,1,91
4760,8,81
26599,8,31
12306,4,14
12196,10,76
71391,4,48
32954,9,50
12713,5,45
33820,9,97
7572,7,18
12470,7,89
3234,9,74
70001,8,64
42471,6,26
18563,9,64
49627,7,35
6119,4,46
43680,8,73
52614,8,68
49133,9,49
68059,8,48
62205,9,14
35335,7,86
37413,8,91
33895,1,39
53622,10,23
363,8,82
74904,4,62
26383,1,33
51153,2,18
12943,2,49
41891,8,63
32614,1,8
25713,2,66
70208,5,2
7207,7,45
46299,7,31
78981,9,64
36062,10,94
73434,9,48
58796,4,44
2089,6,32
12629,3,95
39404,7,29
26751,1,74
51617,1,27
73385,2,7
38871,6,85
73114,2,4
30793,4,66
795,1,53
38891,4,15
73975,3,79
37049,7,74
61861,2,13
10096,5,67
76054,10,49
10303,10,4
56405,4,62
29763,4,24
40754,10,54
62978,6,51
20354,10,13
16257,3,17
36840,6,73
35707,10,60
69185,1,94
5844,4,57
43280,2,1
54694,7,32
16471,6,8
21500,4,86
42846,1,91
853,1,94
12914,9,2
47322,6,82
77026,4,38
1170,10,44
16906,3,57
33501,5,41
10425,2,51
30755,6,94
61920,3,25
1087,8,26
70342,9,18
1511,3,12
75137,1,81
53107,9,46
39973,6,99
14614,8,67
70228,8,10
61055,5,55
7392,3,87
18741,10,100
48821,4,2
3297,2,13
47122,3,6
66645,7,53
8805,1,66
37960,1,30
10966,7,68
53797,6,13
41277,10,90
77595,8,14
12838,3,58
75449,7,32
9011,6,1
32219,9,32
61947,3,72
76066,9,66
61089,2,25
15264,5,40
14618,5,3
34506,5,9
3810,6,67
58501,3,98
548,8,81
67397,9,72
57781,5,16
26939,4,56
45352,7,7
37651,4,67
54429,1,65
14346,3,24
76769,1,65
7203,9,65
42541,10,56
51784,2,48
48057,7,40
19124,2,83
66049,2,23
13476,9,6
