query_id,utility_value
821,51.49
822,48.768
823,50.465
824,50.302
825,49.052
826,48.914
827,49.583
828,50.712999999999994
829,51.959
830,49.468
831,51.025999999999996
832,51.284
833,48.602000000000004
834,50.25
835,50.78
836,51.428
837,51.67
838,50.346000000000004
839,50.748999999999995
840,50.004000000000005
841,49.367000000000004
842,49.369
843,50.528
844,51.522999999999996
845,50.467
846,48.287000000000006
847,51.336
848,50.803
849,49.785
850,50.547
851,50.069
852,50.457
853,49.564
854,50.36
855,50.689
856,52.174
857,51.626
858,51.843999999999994
859,52.565
860,51.676
861,49.933
862,51.471000000000004
863,50.897999999999996
864,51.51
865,50.751000000000005
866,50.914
867,51.196
868,49.82
869,50.272000000000006
870,51.729
871,51.721000000000004
872,49.907
873,50.269999999999996
874,49.687
875,52.29600000000001
876,51.916
877,51.189
878,51.461
879,50.906
880,49.88
881,50.022
882,50.658
883,49.035
884,50.834
885,51.265
886,50.125
887,50.571
888,50.257000000000005
889,50.974000000000004
890,51.033
891,50.671
892,50.389
893,50.967
894,51.942
895,50.966
896,51.162
897,50.176
898,51.662000000000006
899,51.049
900,51.644999999999996
901,49.953
902,51.476
903,49.234
904,51.662000000000006
905,51.418
906,50.32599999999999
907,49.483000000000004
908,51.863
909,49.941
910,50.031
911,51.663
912,50.244
913,49.711
914,50.756
915,50.821
916,51.105999999999995
917,50.492000000000004
918,51.413
919,50.774
920,50.912
921,50.516
922,50.230000000000004
923,49.956
924,49.053
925,50.419
926,50.213
927,52.019
928,51.875
929,50.68
930,50.978
931,51.659
932,51.637
933,50.727000000000004
934,49.663
935,50.482
936,49.346000000000004
937,51.931
938,50.126000000000005
939,50.316
940,50.775000000000006
941,49.281
942,50.542
943,50.2
944,50.67
945,50.684
946,50.938
947,50.107
948,50.621
949,51.606
950,50.706
951,49.624
952,49.467
953,51.137
954,51.173
955,50.955
956,50.793000000000006
957,50.368
958,51.955
959,51.991
960,50.669
961,50.964
962,49.897000000000006
963,49.684
964,51.811
965,50.524
966,50.917
967,51.153000000000006
968,52.733999999999995
969,49.993
970,51.266999999999996
971,50.507999999999996
972,50.136
973,51.071
974,49.683
975,49.72
976,48.937
977,53.152
978,51.269
979,50.065
980,50.567
981,51.129999999999995
982,51.431
983,50.122
984,51.193
985,51.108000000000004
986,52.147999999999996
987,51.093
988,50.578
989,51.984
990,50.271
991,49.982
992,49.669
993,51.208
994,50.791
995,52.333
996,49.721000000000004
997,46.856
998,51.201
999,51.114000000000004
1000,48.479
1001,51.146
1002,50.994
1003,50.135000000000005
1004,49.862
1005,51.114999999999995
1006,49.577
1007,50.528999999999996
1008,52.021
1009,51.538
1010,51.086
1011,51.474000000000004
1012,51.852000000000004
1013,50.928
1014,52.004
1015,49.825
1016,50.476
1017,50.47
1018,49.927
1019,49.449
1020,50.936
1021,50.653000000000006
1022,49.76
1023,50.983999999999995
1024,50.791
1025,49.028999999999996
1026,51.962
1027,50.344
1028,50.807
1029,50.010999999999996
1030,51.419
1031,49.727000000000004
1032,49.65
1033,51.281
1034,53.038
1035,51.001
1036,51.821
1037,51.714
1038,50.72
1039,51.576
1040,49.711
1041,51.495000000000005
1042,50.538
1043,51.05
1044,49.992000000000004
1045,52.857
1046,49.881
1047,51.510000000000005
1048,50.673
1049,49.620999999999995
1050,50.618
1051,51.317
1052,50.492000000000004
1053,49.547
1054,50.074
1055,50.4
1056,51.607
1057,49.941
1058,50.202
1059,48.831
1060,50.912000000000006
1061,50.905
1062,50.903999999999996
1063,51.163
1064,51.900999999999996
1065,49.935
1066,51.502
1067,49.876999999999995
1068,50.400999999999996
1069,51.597
1070,50.655
1071,51.114000000000004
1072,49.765
1073,49.756
1074,50.754999999999995
1075,50.673
1076,50.547
1077,49.722
1078,50.379999999999995
1079,49.89
1080,50.821
1081,50.212
1082,52.842
1083,50.349999999999994
1084,50.052
1085,50.492999999999995
1086,49.311
1087,49.334
1088,51.548
1089,51.428
1090,49.92
1091,51.292
1092,51.562
1093,50.35
1094,50.378
1095,50.206
1096,51.748000000000005
1097,51.138
1098,50.405
1099,49.596999999999994
1100,50.479
1101,50.428
1102,49.772999999999996
1103,48.983000000000004
1104,49.993
1105,51.421
1106,50.376999999999995
1107,50.129000000000005
1108,49.67100000000001
1109,48.762
1110,50.816
1111,50.317
1112,52.113
1113,50.346999999999994
1114,50.230000000000004
1115,48.876000000000005
1116,49.015
1117,49.233999999999995
1118,50.872
1119,50.851
1120,49.65
1121,49.482
1122,49.903000000000006
1123,50.942
1124,49.104
1125,49.934
1126,50.248
1127,51.133
1128,50.203
1129,51.205
1130,50.355000000000004
1131,50.781
1132,51.097
1133,51.064
1134,50.287
1135,49.653999999999996
1136,53.455
1137,51.102000000000004
1138,52.138999999999996
1139,50.629000000000005
1140,49.996
1141,49.939
1142,50.185
1143,50.89
1144,50.531
1145,50.832
1146,52.462
1147,50.882999999999996
1148,52.323
1149,51.239999999999995
1150,50.79
1151,50.61
1152,49.528
1153,52.885999999999996
1154,49.751999999999995
1155,49.59
1156,49.535
1157,51.306
1158,50.545
1159,49.682
1160,49.937
1161,49.853
1162,49.934
1163,49.254999999999995
1164,50.436
1165,51.643
1166,52.116
1167,50.28
1168,49.476
1169,50.888999999999996
1170,50.42100000000001
1171,49.863
1172,52.361000000000004
1173,48.973
1174,49.367000000000004
1175,51.391
1176,50.173
1177,51.855000000000004
1178,50.604
1179,49.661
1180,51.564
1181,52.42400000000001
1182,49.945
1183,50.581
1184,49.459
1185,53.052
1186,51.053
1187,50.075
1188,50.533
1189,48.324
1190,49.272000000000006
1191,50.376
1192,51.519000000000005
1193,50.021
1194,50.336
1195,51.975
1196,50.592
1197,49.983000000000004
1198,50.549
1199,51.616
1200,50.405
1201,51.429
1202,51.067
1203,49.985
1204,50.653999999999996
1205,50.428
1206,50.217
1207,51.243
1208,50.844
1209,51.823
1210,50.676
1211,51.007
1212,50.749
1213,50.72
1214,50.759
1215,51.378
1216,51.346000000000004
1217,51.477000000000004
1218,50.909
1219,49.467
1220,52.073
1221,49.542
1222,50.63
1223,51.575
1224,50.928
1225,51.253
1226,49.487
1227,50.78
1228,50.302
1229,50.522
1230,49.462
1231,50.538
1232,49.944
1233,50.408
1234,49.233000000000004
1235,50.692
1236,50.010999999999996
1237,50.396
1238,50.033
1239,49.498999999999995
1240,51.478
1241,51.332
1242,51.165000000000006
1243,50.191
1244,50.650000000000006
1245,49.525
1246,50.399
1247,51.109
1248,50.351
1249,50.953
1250,50.8
1251,51.828
1252,49.617999999999995
1253,51.896
1254,50.353
1255,48.82899999999999
1256,50.775999999999996
1257,50.29
1258,51.147999999999996
1259,48.444
1260,51.126999999999995
1261,51.065
1262,51.068
1263,51.085
1264,49.082
1265,50.866
1266,51.349000000000004
1267,50.372
1268,50.632000000000005
1269,50.813
1270,50.036
1271,51.089
1272,52.232
1273,50.631
1274,50.429
1275,50.443
1276,48.836
1277,49.326
1278,51.262
1279,51.357
1280,50.894999999999996
1281,50.794
1282,48.609
1283,50.048
1284,48.16
1285,51.727999999999994
1286,50.326
1287,51.627
1288,51.831
1289,49.724999999999994
1290,49.75
1291,52.157
1292,51.487
1293,51.504999999999995
1294,51.477000000000004
1295,50.037
1296,50.365
1297,50.163
1298,50.631
1299,50.598
1300,50.953
1301,50.864000000000004
1302,50.269999999999996
1303,51.366
1304,49.078
1305,49.447
1306,51.486999999999995
1307,47.461
1308,49.727999999999994
1309,49.983000000000004
1310,52.31
1311,49.498999999999995
1312,50.376000000000005
1313,52.33
1314,51.833
1315,49.096000000000004
1316,49.351
1317,49.022999999999996
1318,51.245000000000005
1319,51.102999999999994
1320,49.725
1321,50.557
1322,50.422
1323,48.846000000000004
1324,49.836
1325,48.995
1326,50.394000000000005
1327,52.059
1328,49.269
1329,51.102999999999994
1330,49.897999999999996
1331,52.043
1332,50.748999999999995
1333,50.797
1334,49.870999999999995
1335,50.722
1336,50.747
1337,49.597
1338,50.897999999999996
1339,49.22
1340,48.044
1341,51.394
1342,50.462
1343,48.716
1344,50.504999999999995
1345,50.870000000000005
1346,49.958
1347,50.283
1348,50.507
1349,50.943
1350,51.400000000000006
1351,50.303
1352,50.2
1353,49.852000000000004
1354,50.167
1355,50.498
1356,51.303
1357,50.01
1358,50.525999999999996
1359,51.185
1360,50.988
1361,49.043
1362,50.447
1363,52.262
1364,50.623999999999995
1365,51.205
1366,50.875
1367,49.937
1368,50.423
1369,50.217
1370,51.641000000000005
1371,50.409
1372,49.783
1373,50.573
1374,51.9
1375,51.629
1376,50.403999999999996
1377,52.538
1378,51.327
1379,50.954
1380,50.464
1381,50.516000000000005
1382,51.186
1383,51.056
1384,48.875
1385,50.77
1386,50.688
1387,52.208
1388,51.379999999999995
1389,49.879999999999995
1390,50.362
1391,49.91
1392,51.882
1393,49.942
1394,50.034000000000006
1395,51.967
1396,50.477000000000004
1397,51.553
1398,51.963
1399,50.306
1400,50.197
1401,50.090999999999994
1402,50.67
1403,50.325
1404,50.620000000000005
1405,50.148
1406,49.897
1407,51.421
1408,52.354
1409,50.359
1410,50.31
1411,51.209
1412,50.337
1413,50.329
1414,48.8
1415,50.934
1416,50.074
1417,50.46
1418,49.001
1419,51.683
1420,49.448
1421,49.626999999999995
1422,50.165
1423,50.608000000000004
1424,50.007000000000005
1425,49.691
1426,49.003
1427,49.271
1428,50.76
1429,50.401
1430,51.518
1431,49.419
1432,49.684
1433,51.432
1434,51.193
1435,50.768
1436,51.004
1437,51.766
1438,49.951
1439,50.120000000000005
1440,50.099999999999994
1441,49.982
1442,49.704
1443,48.503
1444,50.436
1445,49.735
1446,50.253
1447,51.832
1448,51.299
1449,51.786
1450,50.379999999999995
1451,50.749
1452,49.467
1453,50.719
1454,50.177
1455,49.885999999999996
1456,51.064
1457,48.734
1458,51.445
1459,50.471000000000004
1460,50.510999999999996
1461,50.45
1462,49.879999999999995
1463,50.931
1464,52.034
1465,50.364
1466,50.879000000000005
1467,50.829
1468,49.922
1469,51.28
1470,51.92700000000001
1471,51.663
1472,51.783
1473,52.285
1474,50.480000000000004
1475,51.253
1476,50.751
1477,49.426
1478,51.04900000000001
1479,49.865
1480,52.053
1481,50.734
1482,50.291
1483,51.584
1484,49.730999999999995
1485,51.501000000000005
1486,51.45099999999999
1487,50.676
1488,52.442
1489,51.55
1490,51.093999999999994
1491,50.394000000000005
1492,50.760000000000005
1493,49.454
1494,49.754999999999995
1495,51.590999999999994
1496,50.726
1497,51.075
1498,50.381
1499,49.545
1500,49.18
1501,51.510000000000005
1502,51.825
1503,49.483
1504,51.028999999999996
1505,49.655
1506,49.667
1507,50.772
1508,51.289
1509,49.622
1510,51.72
1511,49.072
1512,50.45
1513,51.284
1514,50.155
1515,50.211
1516,50.923
1517,48.315
1518,51.221000000000004
1519,50.239000000000004
1520,49.608000000000004
1521,51.679
1522,49.578
1523,51.455
1524,50.059
1525,50.315
1526,49.385000000000005
1527,50.688
1528,49.801
1529,51.919
1530,50.504000000000005
1531,50.281000000000006
1532,52.655
1533,50.155
1534,50.006
1535,52.28
1536,51.403000000000006
1537,50.882
1538,50.81999999999999
1539,50.451
1540,51.036
1541,49.932
1542,49.229
1543,51.06
1544,51.471000000000004
1545,50.453
1546,51.541
1547,50.625
1548,50.598
1549,49.451
1550,52.038
1551,51.396
1552,49.649
1553,50.64
1554,50.087999999999994
1555,51.942
1556,48.989000000000004
1557,50.345
1558,48.876999999999995
1559,48.650000000000006
1560,51.120000000000005
1561,50.879000000000005
1562,49.125
1563,50.973
1564,50.591
1565,50.788
1566,49.875
1567,48.79600000000001
1568,48.961
1569,50.512
1570,50.214
1571,52.196
1572,49.659
1573,50.709
1574,50.881
1575,50.951
1576,50.614000000000004
1577,49.105000000000004
1578,49.465999999999994
1579,49.595
1580,49.35
1581,51.928
1582,52.132999999999996
1583,51.607
1584,50.454
1585,50.038
1586,50.426
1587,51.047
1588,49.272000000000006
1589,49.491
1590,50.746
1591,50.731
1592,49.806
1593,50.712
1594,49.446
1595,50.224999999999994
1596,49.911
1597,50.175
1598,50.67
1599,49.85
1600,51.027
1601,49.596000000000004
1602,51.305
1603,50.414
1604,51.647999999999996
1605,50.992000000000004
1606,49.525000000000006
1607,51.631
1608,51.294
1609,51.67
1610,50.533
1611,49.943
1612,49.792
1613,50.557
1614,50.725
1615,49.742000000000004
1616,50.165
1617,51.379000000000005
1618,49.182
1619,49.861999999999995
1620,50.672
1621,51.129999999999995
1622,50.471000000000004
1623,49.314
1624,50.351
1625,50.704
1626,49.004999999999995
1627,51.163
1628,50.228
1629,49.668000000000006
1630,49.574
1631,51.647
1632,50.081
1633,49.938
1634,51.555
1635,49.352000000000004
1636,50.746
1637,51.418
1638,49.489000000000004
1639,50.687
1640,52.245000000000005
1641,50.419
1642,51.480000000000004
1643,51.125
1644,52.214
1645,50.819
1646,50.025
1647,50.192
1648,49.666
1649,50.156000000000006
1650,48.985
1651,50.492999999999995
1652,49.221000000000004
1653,51.402
1654,51.372
1655,50.486000000000004
1656,50.432
1657,50.135999999999996
1658,49.186
1659,51.603
1660,51.123000000000005
1661,50.436
1662,50.811
1663,50.988
1664,48.851
1665,52.141999999999996
1666,49.944
1667,50.82
1668,50.013
1669,50.515
1670,48.785
1671,48.945
1672,51.074
1673,50.483000000000004
1674,52.006
1675,49.501000000000005
1676,50.040000000000006
1677,50.819
1678,49.163
1679,49.882000000000005
1680,49.545
1681,50.902
1682,50.893
1683,50.018
1684,48.465
1685,51.227000000000004
1686,49.84
1687,48.604
1688,50.223
1689,49.072
1690,50.428
1691,50.882999999999996
1692,50.07
1693,50.751999999999995
1694,49.391
1695,50.254999999999995
1696,50.872
1697,50.53
1698,51.756
1699,49.846999999999994
1700,51.103
1701,50.774
1702,50.42
1703,49.826
1704,50.205
1705,49.933
1706,50.035
1707,49.504999999999995
1708,50.793
1709,49.537000000000006
1710,51.156
1711,49.34
1712,50.638
1713,51.366
1714,50.477999999999994
1715,50.95
1716,50.532
1717,49.138000000000005
1718,49.477
1719,50.144999999999996
1720,52.219
1721,49.393
1722,51.734
1723,51.032
1724,50.693
1725,52.198
1726,50.126000000000005
1727,51.212
1728,49.215
1729,50.206
1730,50.559
1731,50.909000000000006
1732,50.407
1733,51.844
1734,49.354
1735,50.35
1736,49.426
1737,50.269999999999996
1738,51.616
1739,51.025999999999996
1740,51.904
1741,50.718
1742,50.667
1743,50.974999999999994
1744,50.650999999999996
1745,50.561
1746,50.71
1747,51.594
1748,49.943
1749,49.742000000000004
1750,51.641999999999996
1751,50.775
1752,51.454
1753,49.992000000000004
1754,51.412000000000006
1755,51.104
1756,49.601
1757,50.528
1758,51.321
1759,51.007999999999996
1760,52.018
1761,49.376
1762,50.230000000000004
1763,50.541
1764,51.742000000000004
1765,49.493
1766,50.551
1767,50.765
1768,50.433
1769,51.065
1770,49.445
1771,50.061
1772,50.558
1773,49.837
1774,51.411
1775,49.927
1776,50.615
1777,51.864999999999995
1778,50.878
1779,51.537
1780,51.176
1781,46.913
1782,50.397999999999996
1783,50.34
1784,50.882999999999996
1785,52.296
1786,48.374
1787,52.149
1788,49.46
1789,49.891
1790,50.266000000000005
1791,50.818
1792,51.321
1793,49.542
1794,50.467
1795,50.482
1796,50.388999999999996
1797,49.747
1798,49.389
1799,49.994
1800,51.053
1801,51.197
1802,50.303
1803,51.201
1804,50.653
1805,49.869
1806,52.477000000000004
1807,50.801
1808,49.439
1809,51.038
1810,49.443
1811,50.389
1812,50.825
1813,51.676
1814,50.953
1815,50.998000000000005
1816,49.870000000000005
1817,50.827
1818,51.038
1819,49.97
1820,52.256
1821,50.3
1822,47.891000000000005
1823,48.635000000000005
1824,51.084
1825,50.408
1826,50.397000000000006
1827,49.052
1828,50.33
1829,49.238
1830,52.149
1831,49.64
1832,52.578
1833,50.064
1834,51.094
1835,50.289
1836,50.480000000000004
1837,50.21
1838,51.995000000000005
1839,50.088
1840,51.319
1841,49.42
1842,50.715
1843,51.457
1844,50.623
1845,51.498999999999995
1846,51.007000000000005
1847,50.248999999999995
1848,51.597
1849,51.062
1850,50.522999999999996
1851,49.884
1852,49.414
1853,51.620000000000005
1854,52.461
1855,50.57
1856,51.007999999999996
1857,50.157
1858,51.164
1859,51.104
1860,51.682
1861,50.474000000000004
1862,49.07
1863,52.376
1864,50.831
1865,50.429
1866,51.429
1867,51.259
1868,51.613
